x,y,bloque,grupo,zona,OBJECTID_12,p_eucalipto,p_frondosa,p_pino
556827.5,4682978.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0112,0.9676,0.0212
556212.5,4682027.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.011,0.8584,0.1306
556105.5,4682335.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86661,0.0148,0.8218,0.1634
556297.5,4682951.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.7485,0.0596,0.1919
556217.5,4682041.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0487,0.8499,0.1014
556652.5,4682615.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0131,0.9394,0.0474
556762.5,4682607.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0177,0.961,0.0213
556691.5,4682636.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0176,0.965,0.0174
556542.5,4682071.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0287,0.9552,0.0161
556974.5,4682032.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1076,0.6539,0.2385
556558.5,4682800.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0685,0.9162,0.0152
556491.5,4682273.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1236,0.7319,0.1444
556235.5,4682307.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0118,0.5792,0.409
556424.5,4682379.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.008,0.9749,0.017
556458.5,4682600.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2199,0.6915,0.0886
556327.5,4682501.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2858,0.5734,0.1408
556458.5,4682696.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.163,0.265,0.572
556448.5,4682909.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.5223,0.2522,0.2255
556917.5,4682101.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1334,0.8546,0.012
556630.5,4682328.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0989,0.8716,0.0296
556938.5,4682049.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2781,0.2807,0.4413
556289.5,4682247.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0109,0.9596,0.0295
556834.5,4682125.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1153,0.795,0.0897
556457.5,4682836.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.013,0.5201,0.4668
556934.5,4682698.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.1504,0.7669,0.0827
556524.5,4682725.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1629,0.4191,0.418
556336.5,4682390.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.7977,0.1259,0.0764
556724.5,4682629.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0356,0.9341,0.0303
556572.5,4682873.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0246,0.9651,0.0102
556025.5,4682261.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86661,0.1083,0.4074,0.4843
556947.5,4682808.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.029,0.9664,0.0046
556489.5,4682910.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2935,0.3771,0.3294
556509.5,4682797.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0284,0.8958,0.0758
556302.5,4682020.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0392,0.9486,0.0122
556640.5,4682220.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1779,0.4652,0.3569
556674.5,4682375.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0124,0.6949,0.2927
556515.5,4682831.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0276,0.5856,0.3868
556612.5,4682265.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.017,0.9445,0.0385
556505.5,4682508.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0433,0.6896,0.2672
556709.5,4682042.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2454,0.639,0.1157
556742.5,4682894.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0176,0.9603,0.0221
556353.5,4682321.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.3954,0.2242,0.3804
556428.5,4682781.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0398,0.1618,0.7984
556420.5,4682436.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.343,0.2999,0.3571
556989.5,4682608.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.1729,0.5499,0.2772
556636.5,4682844.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0443,0.8981,0.0576
556258.5,4682947.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.6443,0.1276,0.2281
556545.5,4682168.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1592,0.7587,0.0821
556445.5,4682738.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.013,0.8132,0.1738
556443.5,4682232.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0944,0.8736,0.032
556643.5,4682809.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0393,0.8951,0.0656
556400.5,4682705.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0305,0.2634,0.706
556594.5,4682285.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0167,0.9574,0.0259
556377.5,4682531.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0242,0.8236,0.1523
556278.5,4682314.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.037,0.7962,0.1668
556567.5,4682303.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0213,0.9695,0.0091
556310.5,4682481.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0565,0.7277,0.2158
556911.5,4682542.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.0838,0.7858,0.1303
556514.5,4682442.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0113,0.9564,0.0323
556239.5,4682239.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0807,0.7912,0.1281
556045.5,4682373.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86661,0.0185,0.2195,0.762
556704.5,4682901.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0211,0.9639,0.015
556059.5,4682368.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86661,0.0086,0.9006,0.0908
556339.5,4682324.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2835,0.529,0.1876
556432.5,4682411.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0592,0.9206,0.0202
556590.5,4682738.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0178,0.9323,0.0499
556576.5,4682040.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0558,0.8017,0.1425
556889.5,4682520.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.5179,0.1988,0.2833
556479.5,4682044.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0099,0.9813,0.0089
556550.5,4682937.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.071,0.8718,0.0572
556249.5,4682307.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.018,0.9644,0.0176
556538.5,4682098.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.7335,0.156,0.1104
556721.5,4682824.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0442,0.8964,0.0594
556619.5,4682683.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0963,0.6636,0.24
556412.5,4682851.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.048,0.8395,0.1125
556404.5,4682845.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0709,0.3365,0.5926
556776.5,4682661.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1402,0.8141,0.0457
556528.5,4682663.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1663,0.6295,0.2042
556355.5,4682316.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2238,0.728,0.0483
556322.5,4682251.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0399,0.9347,0.0254
556572.5,4682140.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1583,0.7822,0.0595
556865.5,4682827.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.0118,0.9649,0.0233
556791.5,4682109.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1203,0.8083,0.0715
556834.5,4682393.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.3696,0.2718,0.3586
556665.5,4682936.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0241,0.9005,0.0754
556399.5,4682973.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0206,0.749,0.2304
556090.5,4682030.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86661,0.0747,0.9,0.0253
556541.5,4682151.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0156,0.4412,0.5433
556398.5,4682630.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.4884,0.3327,0.1788
556938.5,4682420.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.237,0.3472,0.4158
556706.5,4682968.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0386,0.7273,0.2341
556038.5,4682049.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86661,0.052,0.9441,0.0039
556813.5,4682484.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.2462,0.4677,0.286
556953.5,4682912.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0043,0.9899,0.0058
556571.5,4682827.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2918,0.6365,0.0716
556377.5,4682225.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1746,0.2428,0.5826
556500.5,4682501.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0415,0.9178,0.0406
556599.5,4682921.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0129,0.9776,0.0095
556399.5,4682338.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0214,0.9631,0.0155
556592.5,4682869.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0608,0.6862,0.253
556693.5,4682094.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0657,0.8608,0.0734
556523.5,4682827.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.3531,0.4216,0.2254
556330.5,4682011.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2686,0.6248,0.1066
556288.5,4682080.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0852,0.8847,0.0301
556708.5,4682935.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0099,0.9709,0.0191
556351.5,4682354.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2329,0.6095,0.1576
556586.5,4682634.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0176,0.9632,0.0192
556696.5,4682710.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0092,0.9705,0.0203
556588.5,4682923.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0142,0.9236,0.0622
556702.5,4682731.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0143,0.9793,0.0064
556504.5,4682079.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1311,0.6932,0.1756
556631.5,4682914.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0297,0.8823,0.088
556434.5,4682312.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1019,0.8485,0.0495
556427.5,4682765.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0883,0.3092,0.6025
556546.5,4682164.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0906,0.881,0.0284
556619.5,4682815.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.153,0.7984,0.0486
556814.5,4682090.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0968,0.6517,0.2515
556484.5,4682174.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.6229,0.0801,0.297
556913.5,4682932.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0764,0.6239,0.2997
556921.5,4682338.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.7261,0.1355,0.1385
556679.5,4682165.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2227,0.6973,0.08
556461.5,4682231.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0561,0.8232,0.1208
556592.5,4682293.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0106,0.9268,0.0626
556435.5,4682807.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0212,0.5418,0.437
556468.5,4682501.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0474,0.8765,0.0761
556488.5,4682244.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0565,0.8712,0.0723
556537.5,4682212.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0382,0.6074,0.3543
556456.5,4682067.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1775,0.3511,0.4714
556524.5,4682815.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0074,0.9043,0.0883
556714.5,4682057.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2136,0.4538,0.3326
556587.5,4682085.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1451,0.7917,0.0632
556781.5,4682277.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0515,0.667,0.2815
556639.5,4682363.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.128,0.4281,0.4439
556745.5,4682897.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0091,0.9686,0.0223
556683.5,4682094.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1291,0.8193,0.0516
556507.5,4682476.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0477,0.9196,0.0327
556943.5,4682655.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.0594,0.8627,0.0779
556672.5,4682965.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0266,0.7862,0.1872
556401.5,4682558.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0225,0.7359,0.2416
556011.5,4682295.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86661,0.0611,0.81,0.1289
556593.5,4682784.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.3421,0.2242,0.4337
556473.5,4682788.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1325,0.4918,0.3758
556959.5,4682639.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.185,0.1668,0.6483
556478.5,4682377.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0087,0.9608,0.0305
556582.5,4682421.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0368,0.9416,0.0216
556293.5,4682062.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.1648,0.81,0.0252
556373.5,4682927.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.004,0.8238,0.1722
556608.5,4682438.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.016,0.9698,0.0142
556856.5,4682101.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0088,0.9753,0.0159
556085.5,4682315.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86661,0.0794,0.2194,0.7012
556667.5,4682940.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0268,0.4693,0.5039
556235.5,4682234.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0549,0.6736,0.2715
556579.5,4682818.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.2231,0.7062,0.0708
556210.5,4682200.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0665,0.6769,0.2566
556845.5,4682124.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86662,0.0205,0.9623,0.0172
556101.5,4682247.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86661,0.0163,0.8462,0.1375
556902.5,4682531.5,PNOA-2024-GAL-556-4683-H29-NPC01,frondosa,111_936,86266,0.0583,0.7186,0.2231
556895.5,4683246.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0037,0.9836,0.0127
556750.5,4683040.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0372,0.8886,0.0741
556468.5,4683637.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.031,0.8896,0.0794
556925.5,4683198.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0125,0.9219,0.0657
556881.5,4683121.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0289,0.1879,0.7832
556104.5,4683336.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0815,0.4755,0.443
556141.5,4683367.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0119,0.956,0.0322
556994.5,4683645.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.2407,0.2815,0.4777
556507.5,4683005.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.1687,0.5322,0.2992
556343.5,4683736.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0421,0.8431,0.1148
556386.5,4683180.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0203,0.904,0.0757
556587.5,4683738.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.2549,0.6189,0.1262
556690.5,4683068.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.015,0.9538,0.0312
556215.5,4683181.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0273,0.7962,0.1766
556991.5,4683064.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0064,0.9778,0.0158
556353.5,4683039.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0372,0.7762,0.1867
556384.5,4683629.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.01,0.9298,0.0603
556857.5,4683181.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0037,0.92,0.0763
556377.5,4683965.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0638,0.191,0.7451
556914.5,4683588.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0372,0.7604,0.2024
556961.5,4683494.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0094,0.985,0.0056
556815.5,4683133.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0059,0.9893,0.0047
556491.5,4683854.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.021,0.9232,0.0558
556848.5,4683123.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0152,0.9648,0.02
556916.5,4683391.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.174,0.5614,0.2647
556781.5,4683479.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.1039,0.7062,0.1899
556138.5,4683497.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.008,0.8199,0.1721
556923.5,4683555.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0253,0.6838,0.2909
556614.5,4683051.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0514,0.8708,0.0777
556533.5,4683717.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.1815,0.2388,0.5797
556953.5,4683311.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0132,0.7796,0.2072
556084.5,4683347.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0431,0.8614,0.0955
556229.5,4683163.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0434,0.7394,0.2172
556570.5,4683600.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0118,0.9724,0.0159
556575.5,4683607.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.4201,0.4231,0.1568
556174.5,4683560.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.025,0.8859,0.0891
556487.5,4683228.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.2109,0.336,0.453
556086.5,4683381.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0212,0.8377,0.1411
556966.5,4683070.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0043,0.9885,0.0072
556875.5,4683602.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0267,0.8985,0.0749
556489.5,4683927.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.1751,0.4411,0.3839
556453.5,4683288.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.1016,0.7066,0.1918
556376.5,4683993.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.2348,0.13,0.6353
556716.5,4683103.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0307,0.7025,0.2668
556285.5,4683644.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0438,0.9296,0.0266
556439.5,4683812.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0709,0.8097,0.1193
556145.5,4683432.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0612,0.2711,0.6677
556567.5,4683644.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0615,0.7511,0.1874
556506.5,4683724.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.4442,0.1774,0.3784
556372.5,4683759.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0165,0.8912,0.0924
556437.5,4683575.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0099,0.9355,0.0547
556975.5,4683454.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.008,0.9834,0.0086
556391.5,4683278.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0238,0.8044,0.1718
556576.5,4683116.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.1197,0.3018,0.5785
556459.5,4683036.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0306,0.8514,0.118
556953.5,4683059.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0162,0.9126,0.0712
556249.5,4683010.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.1882,0.5026,0.3093
556741.5,4683120.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0889,0.5294,0.3817
556890.5,4683366.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0644,0.8409,0.0946
556406.5,4683947.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.2362,0.1487,0.6151
556383.5,4683669.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0768,0.5385,0.3847
556480.5,4683205.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.2786,0.586,0.1354
556143.5,4683511.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0093,0.7932,0.1975
556964.5,4683689.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.0287,0.8927,0.0786
556475.5,4683878.5,PNOA-2024-GAL-556-4684-H29-NPC01,frondosa,111_936,86662,0.1303,0.4422,0.4275
