x,y,h_max,h_media,area_m2,bloque,OBJECTID_12,grupo,zona
557902.5,4670624.5,14.74,12.09,64,PNOA-2024-GAL-557-4671-H29-NPC01,86365,frondosa,111_934
559927.5,4685990.5,14.08,11.81,37,PNOA-2024-GAL-559-4686-H29-NPC01,75987,frondosa,111_937
554562.5,4681473.5,18.17,14.79,111,PNOA-2024-GAL-554-4682-H29-NPC01,86271,frondosa,110_936
558422.5,4682521.5,12.76,10.55,78,PNOA-2024-GAL-558-4683-H29-NPC01,86267,frondosa,111_936
556360.5,4681088.5,20.27,12.65,157,PNOA-2024-GAL-556-4682-H29-NPC01,86269,frondosa,111_936
556484.5,4683714.5,11.62,9.18,43,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
557367.5,4669873.5,25.06,20.16,99,PNOA-2024-GAL-557-4670-H29-NPC01,86365,frondosa,111_933
556374.5,4681645.5,41.73,38.4,66,PNOA-2024-GAL-556-4682-H29-NPC01,86269,frondosa,111_936
558007.5,4674401.5,25.02,20.63,141,PNOA-2024-GAL-558-4675-H29-NPC01,86306,frondosa,111_934
556724.5,4682629.5,24.62,19.23,286,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
554605.5,4669696.5,25.58,19.89,298,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
554945.5,4681354.5,11.16,8.51,144,PNOA-2024-GAL-554-4682-H29-NPC01,86271,frondosa,110_936
557138.5,4683014.5,10.08,7.72,47,PNOA-2024-GAL-557-4684-H29-NPC01,86266,frondosa,111_936
554862.5,4680570.5,13.27,10.56,53,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
555983.5,4682289.5,18.18,13.59,177,PNOA-2024-GAL-555-4683-H29-NPC01,86661,frondosa,111_936
555441.5,4682406.5,12.16,8.48,75,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
553691.5,4670122.5,11.66,9.67,94,PNOA-2024-GAL-553-4671-H29-NPC01,86365,frondosa,110_934
548830.5,4678621.5,25.05,20.87,164,PNOA-2024-GAL-548-4679-H29-NPC01,95549,frondosa,109_935
556639.5,4683640.5,11.32,8.25,231,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
555074.5,4681460.5,16.27,13.52,79,PNOA-2024-GAL-555-4682-H29-NPC01,86271,frondosa,111_936
556572.5,4682873.5,13.84,11.43,144,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
556578.5,4685409.5,14.81,11.05,330,PNOA-2024-GAL-556-4686-H29-NPC01,86262,frondosa,111_937
558307.5,4683874.5,17.79,12.48,521,PNOA-2024-GAL-558-4684-H29-NPC01,86267,frondosa,111_936
555687.5,4683111.5,20.25,16.63,97,PNOA-2024-GAL-555-4684-H29-NPC01,86264,frondosa,111_936
556934.5,4679665.5,14.11,9.9,111,PNOA-2024-GAL-556-4680-H29-NPC01,86269,frondosa,111_935
557365.5,4669888.5,27.62,22.86,64,PNOA-2024-GAL-557-4670-H29-NPC01,86365,frondosa,111_933
553510.5,4677088.5,19.39,14.7,123,PNOA-2024-GAL-553-4678-H29-NPC01,86553,frondosa,110_935
556834.5,4685113.5,14.28,11.16,180,PNOA-2024-GAL-556-4686-H29-NPC01,86262,frondosa,111_937
557356.5,4682740.5,16.26,12.67,111,PNOA-2024-GAL-557-4683-H29-NPC01,86266,frondosa,111_936
558530.5,4682331.5,18.78,13.86,216,PNOA-2024-GAL-558-4683-H29-NPC01,86267,frondosa,111_936
550331.5,4669237.5,31.97,15.95,176,PNOA-2024-GAL-550-4670-H29-NPC01,86498,frondosa,110_933
567017.5,4669334.5,12.39,10.62,94,PNOA-2024-GAL-567-4670-H29-NPC01,86412,frondosa,113_933
552483.5,4669473.5,20.81,17.08,192,PNOA-2024-GAL-552-4670-H29-NPC01,86343,frondosa,110_933
559807.5,4685707.5,8.32,7.03,65,PNOA-2024-GAL-559-4686-H29-NPC01,75987,frondosa,111_937
556934.5,4670088.5,26.49,21.97,238,PNOA-2024-GAL-556-4671-H29-NPC01,86365,frondosa,111_934
556021.5,4686484.5,9.76,7.99,50,PNOA-2024-GAL-556-4687-H29-NPC01,86262,frondosa,111_937
554969.5,4669902.5,15.12,13.29,74,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
556025.5,4682261.5,10.66,8.85,72,PNOA-2024-GAL-556-4683-H29-NPC01,86661,frondosa,111_936
556733.5,4685008.5,16.56,14.7,85,PNOA-2024-GAL-556-4686-H29-NPC01,86262,frondosa,111_937
566895.5,4669383.5,13.89,12.4,67,PNOA-2024-GAL-566-4670-H29-NPC01,86412,frondosa,113_933
556947.5,4682808.5,14.68,11.57,236,PNOA-2024-GAL-556-4683-H29-NPC01,86266,frondosa,111_936
555708.5,4670319.5,12.87,8.91,83,PNOA-2024-GAL-555-4671-H29-NPC01,86365,frondosa,111_934
556489.5,4682910.5,16.38,11.72,66,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
554647.5,4669749.5,27.83,16.94,299,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
551637.5,4669329.5,13.81,11.55,76,PNOA-2024-GAL-551-4670-H29-NPC01,86343,frondosa,110_933
555094.5,4683353.5,8.32,6.86,29,PNOA-2024-GAL-555-4684-H29-NPC01,86264,frondosa,111_936
556615.5,4686386.5,17.15,12.95,485,PNOA-2024-GAL-556-4687-H29-NPC01,86262,frondosa,111_937
555119.5,4680591.5,11.72,10.73,84,PNOA-2024-GAL-555-4681-H29-NPC01,86664,frondosa,111_936
555499.5,4682504.5,23.38,16.24,40,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
557906.5,4683286.5,21.41,16.48,345,PNOA-2024-GAL-557-4684-H29-NPC01,86267,frondosa,111_936
556366.5,4669954.5,21.81,18.21,246,PNOA-2024-GAL-556-4670-H29-NPC01,86365,frondosa,111_933
557571.5,4681938.5,19.93,12.0,187,PNOA-2024-GAL-557-4682-H29-NPC01,86267,frondosa,111_936
563910.5,4671491.5,27.79,19.4,154,PNOA-2024-GAL-563-4672-H29-NPC01,86657,frondosa,112_934
556358.5,4684154.5,10.55,8.5,89,PNOA-2024-GAL-556-4685-H29-NPC01,86662,frondosa,111_936
556744.5,4686251.5,20.45,18.1,274,PNOA-2024-GAL-556-4687-H29-NPC01,86262,frondosa,111_937
555486.5,4682582.5,14.07,12.16,34,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
556509.5,4682797.5,12.18,9.33,184,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
555878.5,4681793.5,19.08,15.89,173,PNOA-2024-GAL-555-4682-H29-NPC01,86661,frondosa,111_936
558244.5,4683636.5,20.68,15.43,175,PNOA-2024-GAL-558-4684-H29-NPC01,86267,frondosa,111_936
556302.5,4682020.5,17.7,10.25,213,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
554995.5,4680945.5,19.71,15.73,187,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
556256.5,4683175.5,21.84,17.19,180,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
557739.5,4681792.5,17.91,16.55,87,PNOA-2024-GAL-557-4682-H29-NPC01,86267,frondosa,111_936
555020.5,4682309.5,22.95,19.61,49,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
555288.5,4682032.5,17.9,16.19,41,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
556692.5,4680562.5,21.22,18.63,86,PNOA-2024-GAL-556-4681-H29-NPC01,86269,frondosa,111_936
554622.5,4680973.5,23.57,19.49,162,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
556128.5,4683515.5,11.54,9.67,24,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
548726.5,4678313.5,22.39,18.95,201,PNOA-2024-GAL-548-4679-H29-NPC01,95549,frondosa,109_935
554774.5,4680647.5,12.26,9.19,47,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
557783.5,4682592.5,15.24,9.81,52,PNOA-2024-GAL-557-4683-H29-NPC01,86267,frondosa,111_936
548590.5,4678424.5,28.9,24.18,149,PNOA-2024-GAL-548-4679-H29-NPC01,95549,frondosa,109_935
558779.5,4682721.5,17.06,12.73,246,PNOA-2024-GAL-558-4683-H29-NPC01,86267,frondosa,111_936
550831.5,4669027.5,13.39,11.13,84,PNOA-2024-GAL-550-4670-H29-NPC01,86498,frondosa,110_933
558615.5,4682370.5,19.76,15.88,106,PNOA-2024-GAL-558-4683-H29-NPC01,86267,frondosa,111_936
557184.5,4670079.5,25.65,14.96,100,PNOA-2024-GAL-557-4671-H29-NPC01,86365,frondosa,111_934
550589.5,4669045.5,31.84,25.11,231,PNOA-2024-GAL-550-4670-H29-NPC01,86498,frondosa,110_933
556084.5,4683891.5,12.48,11.59,64,PNOA-2024-GAL-556-4684-H29-NPC01,86281,frondosa,111_936
557983.5,4682931.5,14.38,11.45,173,PNOA-2024-GAL-557-4683-H29-NPC01,86267,frondosa,111_936
554212.5,4670013.5,25.41,23.01,130,PNOA-2024-GAL-554-4671-H29-NPC01,86365,frondosa,110_934
555084.5,4680665.5,13.66,11.42,224,PNOA-2024-GAL-555-4681-H29-NPC01,86664,frondosa,111_936
556745.5,4680609.5,12.89,9.12,206,PNOA-2024-GAL-556-4681-H29-NPC01,86269,frondosa,111_936
557635.5,4682167.5,15.2,11.03,173,PNOA-2024-GAL-557-4683-H29-NPC01,86267,frondosa,111_936
554845.5,4681049.5,15.2,13.57,58,PNOA-2024-GAL-554-4682-H29-NPC01,86271,frondosa,110_936
556640.5,4682220.5,12.47,10.71,22,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
557108.5,4681436.5,13.77,11.81,71,PNOA-2024-GAL-557-4682-H29-NPC01,86662,frondosa,111_936
554953.5,4669815.5,18.56,15.69,119,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
555207.5,4680766.5,12.84,9.89,117,PNOA-2024-GAL-555-4681-H29-NPC01,86271,frondosa,111_936
558173.5,4682396.5,15.61,12.19,105,PNOA-2024-GAL-558-4683-H29-NPC01,86267,frondosa,111_936
552618.5,4669413.5,29.65,20.82,210,PNOA-2024-GAL-552-4670-H29-NPC01,86343,frondosa,110_933
556890.5,4683474.5,16.08,10.47,419,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
556385.5,4683132.5,19.71,16.63,73,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
551139.5,4669093.5,21.63,14.74,61,PNOA-2024-GAL-551-4670-H29-NPC01,86498,frondosa,110_933
556403.5,4681426.5,22.23,20.5,87,PNOA-2024-GAL-556-4682-H29-NPC01,86269,frondosa,111_936
555561.5,4682148.5,30.08,21.21,212,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
566983.5,4669325.5,13.09,10.49,152,PNOA-2024-GAL-566-4670-H29-NPC01,86412,frondosa,113_933
554999.5,4680875.5,14.43,12.35,24,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
558765.5,4682735.5,13.95,9.86,203,PNOA-2024-GAL-558-4683-H29-NPC01,86267,frondosa,111_936
556674.5,4682375.5,14.54,12.7,135,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
554658.5,4681621.5,18.05,15.22,284,PNOA-2024-GAL-554-4682-H29-NPC01,86271,frondosa,110_936
552081.5,4669532.5,20.0,14.45,300,PNOA-2024-GAL-552-4670-H29-NPC01,86343,frondosa,110_933
554581.5,4681537.5,14.17,10.85,79,PNOA-2024-GAL-554-4682-H29-NPC01,86271,frondosa,110_936
556586.5,4686000.5,9.5,7.65,38,PNOA-2024-GAL-556-4687-H29-NPC01,86262,frondosa,111_937
554754.5,4669903.5,25.44,16.87,116,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
554784.5,4681139.5,17.22,11.48,215,PNOA-2024-GAL-554-4682-H29-NPC01,86271,frondosa,110_936
554658.5,4680952.5,21.21,14.67,271,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
558338.5,4670390.5,21.58,16.85,164,PNOA-2024-GAL-558-4671-H29-NPC01,86365,frondosa,111_934
555607.5,4682098.5,18.84,14.32,198,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
557335.5,4681670.5,16.12,13.37,62,PNOA-2024-GAL-557-4682-H29-NPC01,86662,frondosa,111_936
555499.5,4685735.5,19.09,14.66,122,PNOA-2024-GAL-555-4686-H29-NPC01,86262,frondosa,111_937
556416.5,4685897.5,6.92,6.3,29,PNOA-2024-GAL-556-4686-H29-NPC01,86262,frondosa,111_937
556336.5,4681774.5,16.15,11.84,233,PNOA-2024-GAL-556-4682-H29-NPC01,86662,frondosa,111_936
550383.5,4669088.5,24.25,20.6,91,PNOA-2024-GAL-550-4670-H29-NPC01,86498,frondosa,110_933
556400.5,4683169.5,11.38,8.65,48,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
557103.5,4682208.5,7.37,6.43,18,PNOA-2024-GAL-557-4683-H29-NPC01,86266,frondosa,111_936
550463.5,4669430.5,14.02,10.46,151,PNOA-2024-GAL-550-4670-H29-NPC01,86498,frondosa,110_933
555092.5,4681368.5,24.68,20.82,81,PNOA-2024-GAL-555-4682-H29-NPC01,86271,frondosa,111_936
556507.5,4680072.5,8.28,6.95,42,PNOA-2024-GAL-556-4681-H29-NPC01,86269,frondosa,111_936
556515.5,4682831.5,17.46,14.23,103,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
551207.5,4681652.5,26.81,20.56,209,PNOA-2024-GAL-551-4682-H29-NPC01,86638,frondosa,110_936
557303.5,4681853.5,15.54,11.8,227,PNOA-2024-GAL-557-4682-H29-NPC01,86662,frondosa,111_936
557884.5,4682617.5,18.85,14.43,287,PNOA-2024-GAL-557-4683-H29-NPC01,86267,frondosa,111_936
548538.5,4678590.5,22.26,16.87,357,PNOA-2024-GAL-548-4679-H29-NPC01,95549,frondosa,109_935
554720.5,4669822.5,23.8,22.05,38,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
552514.5,4669580.5,14.28,11.12,99,PNOA-2024-GAL-552-4670-H29-NPC01,86343,frondosa,110_933
556612.5,4682265.5,14.74,12.42,81,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
554848.5,4682873.5,10.12,8.1,59,PNOA-2024-GAL-554-4683-H29-NPC01,86264,frondosa,110_936
557976.5,4677290.5,13.83,9.49,249,PNOA-2024-GAL-557-4678-H29-NPC01,86651,frondosa,111_935
556564.5,4669952.5,23.32,21.16,42,PNOA-2024-GAL-556-4670-H29-NPC01,86365,frondosa,111_933
558357.5,4682302.5,19.78,16.2,109,PNOA-2024-GAL-558-4683-H29-NPC01,86267,frondosa,111_936
556505.5,4682508.5,22.48,20.44,74,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
556487.5,4681732.5,13.59,10.44,125,PNOA-2024-GAL-556-4682-H29-NPC01,86269,frondosa,111_936
554333.5,4680795.5,17.1,13.01,275,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
566909.5,4669435.5,14.1,10.87,145,PNOA-2024-GAL-566-4670-H29-NPC01,86412,frondosa,113_933
556709.5,4682042.5,14.46,11.7,146,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
557119.5,4683476.5,12.54,8.61,83,PNOA-2024-GAL-557-4684-H29-NPC01,86662,frondosa,111_936
557541.5,4682905.5,20.41,18.05,43,PNOA-2024-GAL-557-4683-H29-NPC01,86267,frondosa,111_936
558718.5,4682306.5,10.99,8.84,68,PNOA-2024-GAL-558-4683-H29-NPC01,86267,frondosa,111_936
555648.5,4682837.5,21.74,15.94,142,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
556677.5,4680006.5,17.22,12.13,279,PNOA-2024-GAL-556-4681-H29-NPC01,86269,frondosa,111_936
554604.5,4669660.5,15.26,13.84,34,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
556742.5,4683013.5,17.46,14.89,136,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
554307.5,4680862.5,36.72,23.44,317,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
556445.5,4669949.5,226.03,29.55,244,PNOA-2024-GAL-556-4670-H29-NPC01,86365,frondosa,111_933
557837.5,4682801.5,16.21,13.19,82,PNOA-2024-GAL-557-4683-H29-NPC01,86267,frondosa,111_936
551977.5,4669480.5,23.71,15.12,123,PNOA-2024-GAL-551-4670-H29-NPC01,86343,frondosa,110_933
554926.5,4682603.5,17.02,14.37,80,PNOA-2024-GAL-554-4683-H29-NPC01,86264,frondosa,110_936
555621.5,4683383.5,10.12,8.24,32,PNOA-2024-GAL-555-4684-H29-NPC01,86264,frondosa,111_936
555517.5,4682914.5,16.78,12.93,43,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
555007.5,4680662.5,11.17,8.53,97,PNOA-2024-GAL-555-4681-H29-NPC01,86664,frondosa,111_936
555847.5,4682112.5,16.46,15.29,62,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
555426.5,4685740.5,12.63,9.52,50,PNOA-2024-GAL-555-4686-H29-NPC01,86262,frondosa,111_937
556763.5,4684613.5,19.86,12.48,159,PNOA-2024-GAL-556-4685-H29-NPC01,86262,frondosa,111_936
556531.5,4685042.5,20.43,16.76,196,PNOA-2024-GAL-556-4686-H29-NPC01,86262,frondosa,111_937
552450.5,4669377.5,8.9,7.16,88,PNOA-2024-GAL-552-4670-H29-NPC01,86343,frondosa,110_933
556127.5,4683541.5,11.07,9.26,46,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
556561.5,4685756.5,18.56,10.65,261,PNOA-2024-GAL-556-4686-H29-NPC01,86262,frondosa,111_937
556032.5,4681831.5,24.21,20.98,200,PNOA-2024-GAL-556-4682-H29-NPC01,86661,frondosa,111_936
557978.5,4681941.5,17.12,15.41,33,PNOA-2024-GAL-557-4682-H29-NPC01,86267,frondosa,111_936
555179.5,4681399.5,15.56,12.14,131,PNOA-2024-GAL-555-4682-H29-NPC01,86271,frondosa,111_936
554548.5,4669482.5,6.43,6.28,3,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
555002.5,4682357.5,12.91,12.14,21,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
556913.5,4684651.5,17.57,14.19,121,PNOA-2024-GAL-556-4685-H29-NPC01,86262,frondosa,111_936
552875.5,4669418.5,10.58,8.28,82,PNOA-2024-GAL-552-4670-H29-NPC01,86343,frondosa,110_933
555807.5,4683129.5,15.1,12.33,140,PNOA-2024-GAL-555-4684-H29-NPC01,86264,frondosa,111_936
554261.5,4680857.5,20.78,15.11,53,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
556955.5,4683040.5,19.44,15.56,307,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
554840.5,4680597.5,19.47,16.49,100,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
556560.5,4686000.5,17.26,14.32,47,PNOA-2024-GAL-556-4687-H29-NPC01,86262,frondosa,111_937
554968.5,4680438.5,23.28,16.3,470,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
557017.5,4681965.5,10.22,8.8,37,PNOA-2024-GAL-557-4682-H29-NPC01,86662,frondosa,111_936
554553.5,4669531.5,19.02,15.92,112,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
552140.5,4669400.5,39.48,33.33,95,PNOA-2024-GAL-552-4670-H29-NPC01,86343,frondosa,110_933
556742.5,4682894.5,19.65,18.72,18,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
555034.5,4681010.5,21.33,15.28,175,PNOA-2024-GAL-555-4682-H29-NPC01,86271,frondosa,111_936
555278.5,4682383.5,15.64,13.89,112,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
556353.5,4682321.5,20.96,17.54,52,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
557152.5,4670036.5,24.49,15.08,631,PNOA-2024-GAL-557-4671-H29-NPC01,86365,frondosa,111_934
554491.5,4681772.5,19.91,14.85,189,PNOA-2024-GAL-554-4682-H29-NPC01,86271,frondosa,110_936
558318.5,4683609.5,18.5,14.86,94,PNOA-2024-GAL-558-4684-H29-NPC01,86267,frondosa,111_936
558352.5,4683954.5,180.67,17.73,214,PNOA-2024-GAL-558-4684-H29-NPC01,86267,frondosa,111_936
556523.5,4684648.5,16.48,11.89,266,PNOA-2024-GAL-556-4685-H29-NPC01,86262,frondosa,111_936
557522.5,4681467.5,20.4,15.86,155,PNOA-2024-GAL-557-4682-H29-NPC01,86267,frondosa,111_936
556707.5,4680312.5,18.14,16.38,19,PNOA-2024-GAL-556-4681-H29-NPC01,86269,frondosa,111_936
554839.5,4681390.5,14.43,10.27,154,PNOA-2024-GAL-554-4682-H29-NPC01,86271,frondosa,110_936
556916.5,4683624.5,14.78,11.24,127,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
554949.5,4669848.5,19.26,18.08,22,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
555640.5,4686050.5,6.27,5.94,5,PNOA-2024-GAL-555-4687-H29-NPC01,86262,frondosa,111_937
556331.5,4670027.5,221.21,32.41,202,PNOA-2024-GAL-556-4671-H29-NPC01,86365,frondosa,111_934
556559.5,4686548.5,12.88,10.26,98,PNOA-2024-GAL-556-4687-H29-NPC01,86262,frondosa,111_937
556749.5,4680268.5,12.85,9.62,197,PNOA-2024-GAL-556-4681-H29-NPC01,86269,frondosa,111_936
554533.5,4681708.5,12.59,9.04,37,PNOA-2024-GAL-554-4682-H29-NPC01,86271,frondosa,110_936
557927.5,4681999.5,19.43,13.68,140,PNOA-2024-GAL-557-4682-H29-NPC01,86267,frondosa,111_936
555627.5,4682638.5,17.19,13.35,242,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
554700.5,4669638.5,17.67,15.02,74,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
556578.5,4683065.5,10.32,8.07,58,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
555105.5,4682379.5,32.77,23.17,321,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
555572.5,4682837.5,25.12,21.28,456,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
552852.5,4669436.5,10.1,7.18,42,PNOA-2024-GAL-552-4670-H29-NPC01,86343,frondosa,110_933
554123.5,4670043.5,22.35,20.94,29,PNOA-2024-GAL-554-4671-H29-NPC01,86365,frondosa,110_934
555210.5,4680917.5,21.48,14.72,287,PNOA-2024-GAL-555-4681-H29-NPC01,86271,frondosa,111_936
556810.5,4686454.5,9.05,7.22,18,PNOA-2024-GAL-556-4687-H29-NPC01,86262,frondosa,111_937
556507.5,4669773.5,13.39,9.43,136,PNOA-2024-GAL-556-4670-H29-NPC01,86365,frondosa,111_933
558086.5,4683982.5,15.89,10.69,137,PNOA-2024-GAL-558-4684-H29-NPC01,86267,frondosa,111_936
556428.5,4682781.5,11.06,9.82,40,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
555059.5,4681424.5,17.43,16.32,20,PNOA-2024-GAL-555-4682-H29-NPC01,86271,frondosa,111_936
556507.5,4683133.5,13.92,11.9,87,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
557401.5,4669872.5,26.64,19.58,363,PNOA-2024-GAL-557-4670-H29-NPC01,86365,frondosa,111_933
555282.5,4680905.5,10.36,8.17,131,PNOA-2024-GAL-555-4681-H29-NPC01,86271,frondosa,111_936
550418.5,4669962.5,15.47,11.52,127,PNOA-2024-GAL-550-4670-H29-NPC01,86497,frondosa,110_933
555341.5,4681414.5,19.1,13.82,384,PNOA-2024-GAL-555-4682-H29-NPC01,86271,frondosa,111_936
556773.5,4679762.5,11.15,8.6,25,PNOA-2024-GAL-556-4680-H29-NPC01,86269,frondosa,111_935
554431.5,4669983.5,23.42,18.7,141,PNOA-2024-GAL-554-4670-H29-NPC01,86365,frondosa,110_933
557661.5,4681604.5,18.86,13.47,96,PNOA-2024-GAL-557-4682-H29-NPC01,86267,frondosa,111_936
554964.5,4682375.5,22.14,16.77,98,PNOA-2024-GAL-554-4683-H29-NPC01,86264,frondosa,110_936
556457.5,4685691.5,6.33,5.99,33,PNOA-2024-GAL-556-4686-H29-NPC01,86262,frondosa,111_937
556476.5,4684958.5,16.99,11.93,222,PNOA-2024-GAL-556-4685-H29-NPC01,86262,frondosa,111_936
555562.5,4682894.5,21.2,18.71,108,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
558105.5,4683659.5,22.93,16.81,354,PNOA-2024-GAL-558-4684-H29-NPC01,86267,frondosa,111_936
556612.5,4669935.5,35.39,30.77,74,PNOA-2024-GAL-556-4670-H29-NPC01,86365,frondosa,111_933
555700.5,4685905.5,7.68,6.6,24,PNOA-2024-GAL-555-4686-H29-NPC01,86262,frondosa,111_937
548868.5,4678480.5,20.76,17.42,307,PNOA-2024-GAL-548-4679-H29-NPC01,95549,frondosa,109_935
559187.5,4678951.5,16.55,13.73,266,PNOA-2024-GAL-559-4679-H29-NPC01,86293,frondosa,111_935
554860.5,4680984.5,19.35,15.69,321,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
554408.5,4680691.5,19.26,13.0,158,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
553131.5,4669718.5,16.45,12.62,182,PNOA-2024-GAL-553-4670-H29-NPC01,86343,frondosa,110_933
552177.5,4669305.5,10.35,7.14,78,PNOA-2024-GAL-552-4670-H29-NPC01,86343,frondosa,110_933
556572.5,4684944.5,13.65,10.33,173,PNOA-2024-GAL-556-4685-H29-NPC01,86262,frondosa,111_936
551126.5,4669166.5,20.49,12.23,409,PNOA-2024-GAL-551-4670-H29-NPC01,86498,frondosa,110_933
552807.5,4669441.5,16.88,11.37,114,PNOA-2024-GAL-552-4670-H29-NPC01,86343,frondosa,110_933
556420.5,4682436.5,12.72,10.25,53,PNOA-2024-GAL-556-4683-H29-NPC01,86662,frondosa,111_936
554493.5,4680670.5,22.88,19.21,297,PNOA-2024-GAL-554-4681-H29-NPC01,86271,frondosa,110_936
556989.5,4682608.5,7.97,6.81,33,PNOA-2024-GAL-556-4683-H29-NPC01,86266,frondosa,111_936
548706.5,4678306.5,17.94,17.09,24,PNOA-2024-GAL-548-4679-H29-NPC01,95549,frondosa,109_935
556975.5,4683603.5,17.4,13.66,137,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
556973.5,4681918.5,11.87,8.84,68,PNOA-2024-GAL-556-4682-H29-NPC01,86662,frondosa,111_936
556302.5,4683140.5,14.81,12.09,78,PNOA-2024-GAL-556-4684-H29-NPC01,86662,frondosa,111_936
555425.5,4682538.5,20.39,17.18,137,PNOA-2024-GAL-555-4683-H29-NPC01,86264,frondosa,111_936
554899.5,4681317.5,18.89,15.27,282,PNOA-2024-GAL-554-4682-H29-NPC01,86271,frondosa,110_936
548591.5,4678560.5,23.12,19.52,111,PNOA-2024-GAL-548-4679-H29-NPC01,95549,frondosa,109_935
