x,y,bloque,grupo,zona,OBJECTID_12,p_eucalipto,p_frondosa,p_pino
551774.5,4680021.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.8094,0.1211,0.0695
551763.5,4680169.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.9405,0.0326,0.0269
551909.5,4680014.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.7968,0.103,0.1002
551841.5,4680098.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.8819,0.0995,0.0186
551969.5,4680072.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.093,0.8598,0.0473
551946.5,4680152.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.7689,0.1674,0.0637
551831.5,4680623.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.7021,0.1533,0.1445
551901.5,4680106.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.8726,0.1192,0.0082
551942.5,4680008.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.803,0.1354,0.0616
551720.5,4680132.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.388,0.1362,0.4758
551747.5,4680362.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.3738,0.0311,0.5951
551878.5,4680525.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.956,0.0265,0.0175
551773.5,4680608.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.91,0.0058,0.0842
551843.5,4680453.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.7731,0.1566,0.0702
551857.5,4680192.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.886,0.093,0.021
551818.5,4680283.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86510,0.8642,0.0956,0.0402
551962.5,4680831.5,PNOA-2024-GAL-551-4681-H29-NPC01,eucalipto,110_936,86634,0.6257,0.2576,0.1168
551740.5,4680848.5,PNOA-2024-GAL-551-4681-H29-NPC01,pino,110_936,86627,0.0213,0.0806,0.8981
551714.5,4680540.5,PNOA-2024-GAL-551-4681-H29-NPC01,pino,110_936,86509,0.0158,0.8758,0.1084
551753.5,4680835.5,PNOA-2024-GAL-551-4681-H29-NPC01,pino,110_936,86627,0.0159,0.0254,0.9587
551973.5,4681351.5,PNOA-2024-GAL-551-4682-H29-NPC01,eucalipto,110_936,86634,0.8901,0.0619,0.048
551977.5,4681092.5,PNOA-2024-GAL-551-4682-H29-NPC01,eucalipto,110_936,86634,0.1635,0.3381,0.4984
551946.5,4681291.5,PNOA-2024-GAL-551-4682-H29-NPC01,eucalipto,110_936,86634,0.6064,0.2122,0.1814
551111.5,4681528.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.2509,0.5024,0.2467
551165.5,4681748.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.114,0.7533,0.1327
551212.5,4681872.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.9406,0.0358,0.0236
551227.5,4681794.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.0642,0.8799,0.0559
551299.5,4681948.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.0046,0.981,0.0144
551186.5,4681909.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.9383,0.0081,0.0535
551345.5,4681934.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.0026,0.9945,0.0029
551250.5,4681718.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.1022,0.5067,0.3911
551299.5,4681719.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.0062,0.9638,0.03
551252.5,4681868.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.0075,0.9724,0.0201
551153.5,4681674.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.0016,0.9965,0.0019
551227.5,4681749.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.058,0.7217,0.2203
551262.5,4681715.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.2649,0.5743,0.1608
551310.5,4681805.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.0054,0.9824,0.0122
551324.5,4681949.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.0014,0.994,0.0046
551300.5,4681680.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.0023,0.9739,0.0238
551171.5,4681926.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.0816,0.8908,0.0276
551123.5,4681508.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.002,0.9953,0.0026
551301.5,4681666.5,PNOA-2024-GAL-551-4682-H29-NPC01,frondosa,110_936,86638,0.058,0.8329,0.1091
551833.5,4681721.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86693,0.0232,0.7471,0.2296
551736.5,4681012.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86627,0.1305,0.1829,0.6866
551701.5,4681175.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86627,0.0341,0.0521,0.9138
551808.5,4681055.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86627,0.027,0.8486,0.1244
551696.5,4681415.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86627,0.0316,0.3588,0.6096
551714.5,4681329.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86627,0.1322,0.4483,0.4196
551855.5,4681193.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86627,0.0243,0.1876,0.7882
551711.5,4681365.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86627,0.0648,0.3795,0.5558
551811.5,4681391.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86693,0.0223,0.7218,0.2559
551800.5,4681050.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86627,0.0345,0.729,0.2366
551802.5,4681254.5,PNOA-2024-GAL-551-4682-H29-NPC01,pino,110_936,86627,0.0416,0.6966,0.2618
551805.5,4697125.5,PNOA-2024-GAL-551-4698-H29-NPC01,frondosa,110_939,91680,0.0692,0.3424,0.5883
551803.5,4697189.5,PNOA-2024-GAL-551-4698-H29-NPC01,frondosa,110_939,91680,0.0169,0.955,0.0281
551844.5,4697251.5,PNOA-2024-GAL-551-4698-H29-NPC01,frondosa,110_939,91680,0.1381,0.4301,0.4318
551738.5,4697193.5,PNOA-2024-GAL-551-4698-H29-NPC01,frondosa,110_939,91680,0.5606,0.2425,0.197
551784.5,4697248.5,PNOA-2024-GAL-551-4698-H29-NPC01,frondosa,110_939,91680,0.6712,0.1551,0.1737
551768.5,4697151.5,PNOA-2024-GAL-551-4698-H29-NPC01,frondosa,110_939,91680,0.216,0.5819,0.2021
551640.5,4697234.5,PNOA-2024-GAL-551-4698-H29-NPC01,frondosa,110_939,91680,0.5885,0.2517,0.1598
551843.5,4697115.5,PNOA-2024-GAL-551-4698-H29-NPC01,frondosa,110_939,91680,0.0348,0.9367,0.0285
551812.5,4697275.5,PNOA-2024-GAL-551-4698-H29-NPC01,frondosa,110_939,91680,0.6321,0.2441,0.1238
551871.5,4697079.5,PNOA-2024-GAL-551-4698-H29-NPC01,frondosa,110_939,91680,0.1964,0.7674,0.0362
551657.5,4708580.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.8893,0.0336,0.0771
551521.5,4708409.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.8886,0.0245,0.0869
551511.5,4708423.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.7838,0.0484,0.1678
551663.5,4708579.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.9092,0.0392,0.0516
551531.5,4708288.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.7098,0.0739,0.2163
551149.5,4708448.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.5624,0.0451,0.3925
551028.5,4708300.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.8867,0.0126,0.1006
551150.5,4708266.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.8338,0.0205,0.1457
551131.5,4708283.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.6422,0.1244,0.2335
551403.5,4708417.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.8555,0.0184,0.1261
551167.5,4708028.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.3087,0.1665,0.5248
551138.5,4708376.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.5256,0.0275,0.4469
551464.5,4708400.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.4642,0.3195,0.2163
551276.5,4708259.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.9171,0.0188,0.0642
551648.5,4708574.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.5277,0.3643,0.108
551510.5,4708373.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.5359,0.0823,0.3818
551164.5,4708424.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.777,0.0154,0.2075
551440.5,4708368.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.8052,0.0191,0.1757
551033.5,4708014.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.9003,0.0245,0.0752
551584.5,4708415.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.5047,0.1932,0.3021
551160.5,4708076.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.5661,0.0221,0.4118
551192.5,4708124.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.9193,0.0048,0.0759
551567.5,4708368.5,PNOA-2024-GAL-551-4709-H29-NPC01,eucalipto,110_941,92066,0.8495,0.0606,0.0898
551324.5,4708092.5,PNOA-2024-GAL-551-4709-H29-NPC01,frondosa,110_941,92065,0.097,0.7676,0.1354
551458.5,4708221.5,PNOA-2024-GAL-551-4709-H29-NPC01,frondosa,110_941,92065,0.248,0.2498,0.5022
551358.5,4708113.5,PNOA-2024-GAL-551-4709-H29-NPC01,frondosa,110_941,92065,0.6165,0.1814,0.2021
551418.5,4708262.5,PNOA-2024-GAL-551-4709-H29-NPC01,frondosa,110_941,92065,0.2778,0.6459,0.0764
551236.5,4708098.5,PNOA-2024-GAL-551-4709-H29-NPC01,frondosa,110_941,92065,0.1278,0.1052,0.7671
551383.5,4708124.5,PNOA-2024-GAL-551-4709-H29-NPC01,frondosa,110_941,92065,0.2026,0.4527,0.3447
551384.5,4708162.5,PNOA-2024-GAL-551-4709-H29-NPC01,frondosa,110_941,92065,0.1305,0.6608,0.2087
551347.5,4708209.5,PNOA-2024-GAL-551-4709-H29-NPC01,frondosa,110_941,92065,0.1119,0.359,0.5291
551529.5,4709937.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.0674,0.156,0.7765
551368.5,4709743.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.0669,0.4543,0.4788
551237.5,4709550.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.2946,0.1361,0.5693
551264.5,4709650.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.1325,0.4471,0.4204
551300.5,4709791.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.7093,0.1079,0.1828
551208.5,4709425.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.2611,0.5047,0.2342
551230.5,4709542.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.174,0.0788,0.7472
551214.5,4709440.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.3704,0.4591,0.1704
551243.5,4709614.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.4207,0.181,0.3984
551214.5,4709571.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.2861,0.1846,0.5293
551225.5,4709554.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.1514,0.2202,0.6285
551206.5,4709590.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.1421,0.1509,0.707
551316.5,4709712.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.5753,0.3228,0.1019
551299.5,4709721.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.7046,0.163,0.1324
551345.5,4709731.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.2156,0.1635,0.6209
551350.5,4709893.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.2844,0.4906,0.225
551232.5,4709717.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.0515,0.0832,0.8653
551448.5,4709907.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.0863,0.0835,0.8303
551151.5,4709562.5,PNOA-2024-GAL-551-4710-H29-NPC01,frondosa,110_941,92276,0.1227,0.1242,0.7532
551991.5,4709398.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.361,0.5096,0.1293
551903.5,4709439.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.8331,0.108,0.059
551892.5,4709832.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.1583,0.7691,0.0726
551772.5,4709699.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.8717,0.0551,0.0731
551896.5,4709437.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.7906,0.1557,0.0537
551972.5,4709788.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.1156,0.8103,0.0741
551788.5,4709363.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.7023,0.1483,0.1494
551935.5,4709687.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.0837,0.471,0.4453
551865.5,4709613.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.7331,0.2227,0.0442
551843.5,4709344.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.7669,0.0326,0.2005
551973.5,4709721.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.047,0.3847,0.5683
551779.5,4709380.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.5185,0.1098,0.3717
551795.5,4709379.5,PNOA-2024-GAL-551-4710-H29-NPC01,pino,110_941,92069,0.211,0.0348,0.7542
551548.5,4710018.5,PNOA-2024-GAL-551-4711-H29-NPC01,frondosa,110_942,92276,0.1585,0.5141,0.3275
551479.5,4710741.5,PNOA-2024-GAL-551-4711-H29-NPC01,pino,110_942,92272,0.2818,0.4535,0.2647
551734.5,4710093.5,PNOA-2024-GAL-551-4711-H29-NPC01,pino,110_942,92069,0.8913,0.0477,0.061
551393.5,4710992.5,PNOA-2024-GAL-551-4711-H29-NPC01,pino,110_942,92272,0.6268,0.1005,0.2727
551468.5,4710650.5,PNOA-2024-GAL-551-4711-H29-NPC01,pino,110_942,92272,0.361,0.2072,0.4318
551950.5,4710103.5,PNOA-2024-GAL-551-4711-H29-NPC01,pino,110_942,92069,0.4541,0.4478,0.0982
551859.5,4710137.5,PNOA-2024-GAL-551-4711-H29-NPC01,pino,110_942,92069,0.7254,0.0716,0.203
551801.5,4711355.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1043,0.2121,0.6835
551233.5,4711507.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.2184,0.0319,0.7496
551521.5,4711369.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0902,0.1397,0.7701
551511.5,4711163.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0888,0.8052,0.106
551375.5,4711921.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1695,0.65,0.1806
551335.5,4711347.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1354,0.3667,0.4979
551543.5,4711609.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.3321,0.0263,0.6416
551764.5,4711260.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0859,0.1309,0.7832
551161.5,4711627.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.4254,0.3934,0.1812
551438.5,4711598.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1606,0.0216,0.8178
551787.5,4711060.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0812,0.1653,0.7536
551268.5,4711523.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.2231,0.085,0.6919
551516.5,4711396.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.124,0.2907,0.5853
551820.5,4711180.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1182,0.4739,0.4079
551686.5,4711322.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.2442,0.4352,0.3206
551748.5,4711130.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0897,0.8467,0.0636
551653.5,4711056.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.022,0.773,0.205
551565.5,4711157.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0344,0.9486,0.017
551754.5,4711251.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1286,0.1581,0.7133
551477.5,4711357.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1034,0.3019,0.5947
551266.5,4711622.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1994,0.3277,0.473
551814.5,4711187.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1348,0.3941,0.4711
551142.5,4711440.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0874,0.6061,0.3064
551505.5,4711007.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1427,0.3235,0.5339
551667.5,4711289.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0262,0.2386,0.7352
551488.5,4711318.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0666,0.069,0.8644
551767.5,4711265.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0817,0.3514,0.5669
551245.5,4711638.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.4196,0.0956,0.4848
551712.5,4711303.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0636,0.464,0.4724
551639.5,4711168.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0543,0.2883,0.6573
551635.5,4711436.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.2962,0.341,0.3628
551236.5,4711789.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1146,0.4779,0.4074
551209.5,4711510.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0814,0.6926,0.226
551196.5,4711342.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.268,0.4633,0.2687
551324.5,4711398.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.3705,0.2091,0.4205
551410.5,4711246.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0556,0.0172,0.9272
551634.5,4711174.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.0584,0.23,0.7115
551190.5,4711770.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1497,0.0155,0.8348
551792.5,4711370.5,PNOA-2024-GAL-551-4712-H29-NPC01,pino,110_942,92272,0.1427,0.0372,0.8201
551073.5,4712662.5,PNOA-2024-GAL-551-4713-H29-NPC01,pino,110_942,92080,0.3709,0.3548,0.2743
551006.5,4712575.5,PNOA-2024-GAL-551-4713-H29-NPC01,pino,110_942,92080,0.1449,0.3212,0.5339
551252.5,4712376.5,PNOA-2024-GAL-551-4713-H29-NPC01,pino,110_942,92080,0.1688,0.1465,0.6846
551181.5,4712449.5,PNOA-2024-GAL-551-4713-H29-NPC01,pino,110_942,92080,0.1902,0.3852,0.4246
551305.5,4712327.5,PNOA-2024-GAL-551-4713-H29-NPC01,pino,110_942,92080,0.3369,0.5563,0.1068
551159.5,4712422.5,PNOA-2024-GAL-551-4713-H29-NPC01,pino,110_942,92080,0.0828,0.721,0.1962
551283.5,4712326.5,PNOA-2024-GAL-551-4713-H29-NPC01,pino,110_942,92080,0.312,0.1132,0.5748
551188.5,4712404.5,PNOA-2024-GAL-551-4713-H29-NPC01,pino,110_942,92080,0.2591,0.2414,0.4995
551074.5,4712455.5,PNOA-2024-GAL-551-4713-H29-NPC01,pino,110_942,92080,0.6682,0.1249,0.2069
551613.5,4713930.5,PNOA-2024-GAL-551-4714-H29-NPC01,frondosa,110_942,91988,0.2626,0.2379,0.4995
551837.5,4713842.5,PNOA-2024-GAL-551-4714-H29-NPC01,frondosa,110_942,91988,0.0209,0.957,0.022
551907.5,4713922.5,PNOA-2024-GAL-551-4714-H29-NPC01,frondosa,110_942,91988,0.0362,0.9495,0.0144
551761.5,4713936.5,PNOA-2024-GAL-551-4714-H29-NPC01,frondosa,110_942,91988,0.0366,0.8972,0.0662
551735.5,4713968.5,PNOA-2024-GAL-551-4714-H29-NPC01,frondosa,110_942,91988,0.0311,0.9282,0.0406
551892.5,4713941.5,PNOA-2024-GAL-551-4714-H29-NPC01,frondosa,110_942,91988,0.1174,0.8484,0.0341
551151.5,4713214.5,PNOA-2024-GAL-551-4714-H29-NPC01,pino,110_942,92082,0.1206,0.0749,0.8044
551096.5,4713217.5,PNOA-2024-GAL-551-4714-H29-NPC01,pino,110_942,92082,0.3815,0.3218,0.2967
551091.5,4713204.5,PNOA-2024-GAL-551-4714-H29-NPC01,pino,110_942,92082,0.261,0.4345,0.3046
551337.5,4714984.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.0281,0.9564,0.0155
551563.5,4714400.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91986,0.1572,0.8261,0.0166
551515.5,4714715.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.0904,0.7979,0.1117
551485.5,4714807.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.0292,0.9102,0.0605
551334.5,4714961.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.0219,0.9629,0.0152
551524.5,4714880.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.0743,0.8919,0.0338
551401.5,4714902.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.0379,0.7104,0.2517
551356.5,4714884.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.031,0.9122,0.0568
551476.5,4714695.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.1323,0.8556,0.012
551559.5,4714395.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91986,0.4479,0.3861,0.1659
551369.5,4714939.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.0111,0.9795,0.0094
551503.5,4714672.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.122,0.7751,0.1029
551392.5,4714782.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.0292,0.9523,0.0185
551439.5,4714730.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.0908,0.8522,0.057
551257.5,4714914.5,PNOA-2024-GAL-551-4715-H29-NPC01,frondosa,110_942,91983,0.0046,0.9899,0.0055
551826.5,4717914.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,91733,0.0222,0.9255,0.0523
551017.5,4717686.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0421,0.9375,0.0204
551962.5,4717875.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,91733,0.0145,0.9696,0.0159
551044.5,4717180.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0638,0.7071,0.2291
551038.5,4717118.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.1178,0.6495,0.2327
551040.5,4717436.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0772,0.7403,0.1826
551865.5,4717931.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,91733,0.0042,0.9939,0.002
551100.5,4717610.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0346,0.8496,0.1158
551035.5,4717547.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0623,0.4767,0.4609
551032.5,4717475.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0292,0.8748,0.0961
551037.5,4717602.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0171,0.9761,0.0068
551021.5,4717141.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0116,0.9092,0.0792
551110.5,4717589.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0025,0.9957,0.0017
551017.5,4717690.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0453,0.8746,0.08
551060.5,4717533.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0143,0.8377,0.1481
551056.5,4717367.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0703,0.8807,0.049
551785.5,4717967.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,91733,0.0602,0.9178,0.0221
551028.5,4717768.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0832,0.8511,0.0657
551073.5,4717530.5,PNOA-2024-GAL-551-4718-H29-NPC01,frondosa,110_943,92211,0.0068,0.9734,0.0198
