x,y,h_max,h_media,area_m2,bloque,OBJECTID_12,grupo,zona
542923.5,4680294.5,26.2,20.13,162,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542705.5,4680768.5,20.07,15.37,196,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542749.5,4680511.5,21.72,18.34,162,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542768.5,4680234.5,22.65,20.19,47,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542977.5,4680170.5,19.53,14.22,102,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542950.5,4680451.5,38.8,23.55,346,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542959.5,4680476.5,26.72,19.08,104,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542855.5,4680592.5,19.77,15.71,49,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542741.5,4680133.5,15.14,12.24,39,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542726.5,4680711.5,20.4,15.38,367,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542598.5,4680281.5,19.81,14.76,161,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542757.5,4680676.5,14.13,12.78,82,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542887.5,4680694.5,29.27,25.25,167,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542778.5,4680793.5,23.66,18.51,168,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542816.5,4680452.5,23.56,20.55,123,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542885.5,4680417.5,39.28,22.41,200,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542952.5,4680540.5,19.29,15.22,122,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542870.5,4680319.5,26.84,17.76,405,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542860.5,4680952.5,16.54,12.34,100,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542718.5,4680783.5,34.83,19.71,309,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542827.5,4680552.5,26.61,23.21,151,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542819.5,4680355.5,22.72,18.09,250,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542582.5,4680213.5,16.42,11.89,102,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542902.5,4680303.5,27.11,17.76,224,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542768.5,4680358.5,24.36,20.67,112,PNOA-2024-GAL-542-4681-H29-NPC01,85380,frondosa,108_936
542281.5,4681550.5,19.69,14.5,117,PNOA-2024-GAL-542-4682-H29-NPC01,82496,eucalipto,108_936
542215.5,4681285.5,7.66,6.74,62,PNOA-2024-GAL-542-4682-H29-NPC01,82496,eucalipto,108_936
542041.5,4681466.5,11.86,10.12,38,PNOA-2024-GAL-542-4682-H29-NPC01,86012,eucalipto,108_936
542122.5,4681213.5,33.57,22.92,140,PNOA-2024-GAL-542-4682-H29-NPC01,82496,eucalipto,108_936
542215.5,4681255.5,6.68,6.17,17,PNOA-2024-GAL-542-4682-H29-NPC01,82496,eucalipto,108_936
542037.5,4681358.5,9.1,8.01,13,PNOA-2024-GAL-542-4682-H29-NPC01,86012,eucalipto,108_936
542026.5,4681528.5,10.69,9.16,28,PNOA-2024-GAL-542-4682-H29-NPC01,86012,eucalipto,108_936
542035.5,4681502.5,12.3,9.35,72,PNOA-2024-GAL-542-4682-H29-NPC01,86012,eucalipto,108_936
542017.5,4681461.5,12.3,9.97,63,PNOA-2024-GAL-542-4682-H29-NPC01,86012,eucalipto,108_936
542333.5,4681512.5,16.32,13.18,24,PNOA-2024-GAL-542-4682-H29-NPC01,82496,eucalipto,108_936
542310.5,4681435.5,15.91,9.91,93,PNOA-2024-GAL-542-4682-H29-NPC01,82496,eucalipto,108_936
542260.5,4681262.5,11.55,8.89,50,PNOA-2024-GAL-542-4682-H29-NPC01,82496,eucalipto,108_936
542084.5,4681611.5,21.28,16.9,262,PNOA-2024-GAL-542-4682-H29-NPC01,82496,eucalipto,108_936
542907.5,4681225.5,27.0,19.95,135,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542942.5,4681017.5,22.14,20.48,60,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542645.5,4681098.5,18.16,13.46,314,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542884.5,4681208.5,27.73,23.59,42,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542634.5,4681028.5,20.1,15.56,150,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542888.5,4681215.5,27.7,23.92,83,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542669.5,4681026.5,13.46,11.4,46,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542934.5,4681315.5,24.6,19.02,521,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542872.5,4681242.5,25.02,19.85,123,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542892.5,4681329.5,25.64,21.65,107,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542701.5,4681026.5,24.79,15.43,125,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542636.5,4681077.5,20.62,17.17,244,PNOA-2024-GAL-542-4682-H29-NPC01,85380,frondosa,108_936
542990.5,4682831.5,15.81,13.42,135,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542834.5,4682880.5,26.29,19.94,424,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542290.5,4682964.5,10.13,7.65,60,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542685.5,4682639.5,12.7,9.82,116,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542956.5,4682319.5,20.04,13.86,106,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542801.5,4682640.5,18.82,16.71,27,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542562.5,4682835.5,18.99,15.18,76,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542668.5,4682944.5,18.88,12.26,356,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542886.5,4682320.5,24.35,21.37,77,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542732.5,4682842.5,35.47,23.1,144,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542707.5,4682660.5,14.44,11.75,53,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542315.5,4682821.5,30.95,27.76,51,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542802.5,4682495.5,37.73,23.03,279,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542664.5,4682771.5,8.19,6.6,83,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542812.5,4682712.5,22.25,18.53,93,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542837.5,4682428.5,21.65,17.11,185,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542797.5,4682532.5,21.77,16.78,256,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542540.5,4682846.5,23.56,16.2,253,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542858.5,4682905.5,23.75,19.6,301,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542882.5,4682163.5,23.88,21.94,89,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542799.5,4682357.5,16.6,14.75,93,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542946.5,4682812.5,12.81,9.98,152,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542811.5,4682404.5,20.47,17.06,127,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542829.5,4682982.5,22.65,19.99,155,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542716.5,4682687.5,12.53,9.3,253,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542801.5,4682635.5,18.58,14.58,111,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542970.5,4682922.5,21.67,15.48,494,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542485.5,4682738.5,17.7,14.89,48,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542773.5,4682814.5,20.12,14.29,344,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542783.5,4682530.5,24.68,18.54,277,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542767.5,4682850.5,26.17,17.39,191,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542481.5,4682647.5,19.5,14.49,56,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542412.5,4682922.5,30.02,16.3,124,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542878.5,4682315.5,22.17,17.99,154,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542951.5,4682168.5,35.2,22.93,149,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542787.5,4682943.5,19.94,13.55,315,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542745.5,4682743.5,11.69,10.86,23,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542799.5,4682410.5,22.06,19.91,60,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542774.5,4682760.5,6.98,6.01,36,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542442.5,4682942.5,19.21,15.0,111,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542675.5,4682870.5,18.69,12.19,322,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542676.5,4682741.5,11.34,8.51,93,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542268.5,4682970.5,17.38,11.87,186,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542926.5,4682842.5,21.12,16.94,146,PNOA-2024-GAL-542-4683-H29-NPC01,85361,frondosa,108_936
542246.5,4683592.5,27.99,23.4,67,PNOA-2024-GAL-542-4684-H29-NPC01,82475,eucalipto,108_936
542278.5,4683506.5,27.4,24.58,52,PNOA-2024-GAL-542-4684-H29-NPC01,82475,eucalipto,108_936
542198.5,4683936.5,27.54,18.98,169,PNOA-2024-GAL-542-4684-H29-NPC01,82475,eucalipto,108_936
542163.5,4683907.5,23.64,16.16,154,PNOA-2024-GAL-542-4684-H29-NPC01,82475,eucalipto,108_936
542258.5,4683533.5,24.03,21.49,28,PNOA-2024-GAL-542-4684-H29-NPC01,82475,eucalipto,108_936
542079.5,4683795.5,13.87,11.84,41,PNOA-2024-GAL-542-4684-H29-NPC01,82475,eucalipto,108_936
542136.5,4683977.5,21.74,16.13,140,PNOA-2024-GAL-542-4684-H29-NPC01,82475,eucalipto,108_936
542431.5,4683529.5,13.0,12.14,50,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542630.5,4683589.5,20.96,15.24,285,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542978.5,4683085.5,19.19,13.85,134,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542697.5,4683529.5,17.48,11.52,227,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542580.5,4683425.5,8.36,7.58,26,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542799.5,4683274.5,21.12,15.75,277,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542320.5,4683285.5,19.91,16.98,166,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542844.5,4683031.5,24.63,22.57,75,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542785.5,4683626.5,26.58,15.8,165,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542621.5,4683080.5,17.68,14.07,142,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542326.5,4683351.5,20.18,16.9,75,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542556.5,4683269.5,17.46,13.31,106,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542685.5,4683610.5,14.9,11.28,93,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542950.5,4683790.5,16.95,14.14,102,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542600.5,4683271.5,19.75,16.96,131,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542986.5,4683070.5,19.82,13.75,333,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542967.5,4683676.5,26.16,19.13,712,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542508.5,4683284.5,17.95,13.84,252,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542579.5,4683329.5,27.26,20.45,651,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542362.5,4683782.5,20.67,14.21,236,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542353.5,4683757.5,20.17,15.23,163,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542262.5,4683828.5,17.7,13.27,326,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542922.5,4683781.5,22.61,14.75,266,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542417.5,4683902.5,17.62,14.78,84,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542359.5,4683740.5,19.65,16.54,82,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542511.5,4683296.5,20.1,15.67,162,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542794.5,4683217.5,15.48,13.57,197,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542624.5,4683139.5,14.65,10.27,113,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542603.5,4683161.5,18.63,16.02,49,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542566.5,4683294.5,20.11,17.26,99,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542389.5,4683481.5,17.78,14.83,111,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542424.5,4683841.5,9.99,8.03,33,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542790.5,4683232.5,13.57,11.46,90,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542384.5,4683429.5,16.9,14.19,51,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542374.5,4683965.5,23.94,22.33,84,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542424.5,4683660.5,13.67,11.84,75,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542592.5,4683484.5,13.57,10.7,123,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542936.5,4683851.5,18.38,15.42,84,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542921.5,4683898.5,20.78,14.83,160,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542299.5,4683935.5,26.15,20.99,496,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542949.5,4683761.5,22.53,20.77,131,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542810.5,4683256.5,20.4,17.61,217,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542297.5,4683760.5,20.74,18.09,50,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542558.5,4683054.5,19.79,14.92,151,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542379.5,4683960.5,24.33,20.42,174,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542351.5,4683944.5,20.27,18.01,97,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542890.5,4683101.5,18.3,13.26,205,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542753.5,4683703.5,16.61,9.55,428,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542444.5,4683325.5,17.89,16.47,60,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542332.5,4683311.5,31.88,21.72,260,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542355.5,4683586.5,20.51,16.65,63,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542914.5,4683778.5,16.99,11.62,109,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542926.5,4683866.5,27.28,20.08,112,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542882.5,4683902.5,24.47,17.8,198,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542874.5,4683959.5,16.2,10.67,83,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542477.5,4683427.5,24.94,21.9,135,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542607.5,4683075.5,17.55,13.15,294,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542331.5,4683477.5,25.04,16.93,293,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542822.5,4683073.5,15.69,11.89,68,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542526.5,4683310.5,12.65,9.23,91,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542368.5,4683610.5,15.87,10.67,99,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542923.5,4683850.5,25.67,20.38,114,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542513.5,4683117.5,20.8,17.25,151,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542791.5,4683654.5,14.69,9.16,41,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542251.5,4683771.5,22.4,19.54,123,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542293.5,4683793.5,17.74,13.42,171,PNOA-2024-GAL-542-4684-H29-NPC01,85361,frondosa,108_936
542393.5,4683275.5,14.35,9.75,55,PNOA-2024-GAL-542-4684-H29-NPC01,85370,pino,108_936
542338.5,4683207.5,13.91,10.35,35,PNOA-2024-GAL-542-4684-H29-NPC01,85370,pino,108_936
542366.5,4683106.5,8.92,7.53,31,PNOA-2024-GAL-542-4684-H29-NPC01,85370,pino,108_936
542085.5,4685397.5,17.95,15.18,99,PNOA-2024-GAL-542-4686-H29-NPC01,82475,eucalipto,108_937
542820.5,4685552.5,13.17,8.95,72,PNOA-2024-GAL-542-4686-H29-NPC01,85365,eucalipto,108_937
542067.5,4685488.5,24.61,16.67,71,PNOA-2024-GAL-542-4686-H29-NPC01,82475,eucalipto,108_937
542920.5,4685614.5,16.44,12.19,113,PNOA-2024-GAL-542-4686-H29-NPC01,85365,eucalipto,108_937
542071.5,4685974.5,33.52,22.91,344,PNOA-2024-GAL-542-4686-H29-NPC01,82474,eucalipto,108_937
542081.5,4685859.5,32.83,21.24,104,PNOA-2024-GAL-542-4686-H29-NPC01,82474,eucalipto,108_937
542147.5,4685470.5,22.15,15.31,107,PNOA-2024-GAL-542-4686-H29-NPC01,82475,eucalipto,108_937
542483.5,4685390.5,16.16,11.82,188,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542201.5,4685157.5,22.78,18.36,330,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542499.5,4685089.5,22.24,15.92,56,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542184.5,4685185.5,25.69,19.89,70,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542255.5,4685973.5,17.26,13.9,65,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542531.5,4685188.5,26.96,25.12,81,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542404.5,4685903.5,9.73,7.03,68,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542777.5,4685444.5,26.76,18.72,194,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542856.5,4685215.5,6.71,6.42,7,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542315.5,4685572.5,22.59,19.53,76,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542403.5,4685077.5,20.72,17.62,76,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542208.5,4685071.5,26.56,16.6,128,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542400.5,4685675.5,23.33,21.06,183,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542653.5,4685257.5,12.81,10.03,64,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542793.5,4685231.5,7.51,6.75,28,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542879.5,4685260.5,10.57,7.93,49,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542123.5,4685796.5,34.98,25.33,173,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542693.5,4685866.5,16.7,13.79,80,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542557.5,4685133.5,23.4,19.82,122,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542706.5,4685416.5,179.42,33.48,165,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542305.5,4685533.5,19.96,18.46,47,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542189.5,4685687.5,20.59,18.94,86,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542523.5,4685092.5,25.84,24.1,55,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542354.5,4685519.5,17.71,12.92,97,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542939.5,4685087.5,20.13,14.58,165,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542801.5,4685762.5,23.01,20.51,60,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542408.5,4685257.5,18.05,13.37,72,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542881.5,4685674.5,12.04,9.63,195,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542287.5,4685662.5,21.97,15.14,214,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542196.5,4685873.5,33.38,22.67,102,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542666.5,4685138.5,29.23,19.75,184,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542780.5,4685615.5,22.71,21.61,79,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542157.5,4685738.5,15.77,11.67,193,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542756.5,4685460.5,18.43,14.96,212,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542412.5,4685393.5,13.29,10.51,43,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542854.5,4685373.5,19.64,16.62,167,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542397.5,4685399.5,13.57,10.58,148,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542845.5,4685310.5,22.66,19.53,43,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542515.5,4685412.5,15.3,12.11,252,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542693.5,4685510.5,9.06,8.06,20,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542404.5,4685210.5,15.64,12.58,83,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542726.5,4685363.5,26.45,18.38,58,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542141.5,4685189.5,31.37,20.33,31,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542384.5,4685161.5,17.29,14.77,144,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542394.5,4685055.5,17.04,13.72,85,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542305.5,4685200.5,18.98,15.13,119,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542100.5,4685770.5,25.22,22.98,90,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542600.5,4685199.5,21.42,18.18,120,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542613.5,4685439.5,14.08,11.03,120,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542423.5,4685816.5,17.84,14.32,67,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542628.5,4685188.5,23.73,18.24,286,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542367.5,4685392.5,15.35,11.59,111,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542348.5,4685760.5,18.79,16.75,151,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542681.5,4685172.5,21.53,19.48,110,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542279.5,4685692.5,20.83,17.4,91,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542542.5,4685418.5,15.04,11.24,116,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542978.5,4685148.5,19.35,14.73,172,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542893.5,4685034.5,10.05,9.56,12,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542536.5,4685329.5,12.91,10.04,82,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542635.5,4685434.5,14.12,10.14,66,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542586.5,4685311.5,12.56,8.89,180,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542611.5,4685466.5,10.63,9.16,83,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
542655.5,4685625.5,9.84,7.86,34,PNOA-2024-GAL-542-4686-H29-NPC01,85361,frondosa,108_937
